fold,seed,held,detector,alpha,method,order,auroc,coverage,false_alarm,nominal_cov,cov_gap,n_success,alpha_final,tpr,tnr,bal_acc,det_time,n_detected
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.005 (grow cal),blocked,0.7733346629437575,0.7173913043478262,0.2826086956521739,0.8,-0.08260869565217388,92,0.16599999999999998,0.6422018348623854,0.7173913043478262,0.6797965696051058,0.44828571428571423,70
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.01,blocked,0.7733346629437575,0.6956521739130435,0.30434782608695654,0.8,-0.10434782608695659,92,0.11199999999999993,0.6330275229357798,0.6956521739130435,0.6643398484244116,0.4315942028985507,69
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.01 (grow cal),blocked,0.7733346629437575,0.7173913043478262,0.2826086956521739,0.8,-0.08260869565217388,92,0.13199999999999995,0.6330275229357798,0.7173913043478262,0.675209413641803,0.44898550724637676,69
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.05,blocked,0.7733346629437575,0.7717391304347826,0.22826086956521738,0.8,-0.02826086956521745,92,0.06000000000000012,0.6330275229357798,0.7717391304347826,0.7023833266852813,0.4837681159420291,69
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.05 (grow cal),blocked,0.7733346629437575,0.782608695652174,0.21739130434782608,0.8,-0.017391304347826098,92,0.11000000000000013,0.6146788990825688,0.782608695652174,0.6986437973673714,0.5782089552238805,67
0,0,"0,1,4",SAFE-MLP,0.2,split CP (SAFE),shuffled,0.7733346629437575,0.6956521739130435,0.30434782608695654,0.8,-0.10434782608695659,92,0.2,0.6330275229357798,0.6956521739130435,0.6643398484244116,0.3944927536231884,69
0,0,"0,1,4",SAFE-MLP,0.2,split CP (n+1 corr.),shuffled,0.7733346629437575,0.7065217391304348,0.29347826086956524,0.8,-0.09347826086956523,92,0.2,0.6330275229357798,0.7065217391304348,0.6697746310331073,0.4066666666666667,69
0,0,"0,1,4",SAFE-MLP,0.2,DtACI,shuffled,0.7733346629437575,0.7065217391304348,0.29347826086956524,0.8,-0.09347826086956523,92,0.15082544147449964,0.6330275229357798,0.7065217391304348,0.6697746310331073,0.39826086956521745,69
0,0,"0,1,4",SAFE-MLP,0.2,DtACI (grow cal),shuffled,0.7733346629437575,0.7391304347826086,0.2608695652173913,0.8,-0.0608695652173914,92,0.1678107927821598,0.5963302752293578,0.7391304347826086,0.6677303550059832,0.5655384615384615,65
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.005,shuffled,0.7733346629437575,0.7065217391304348,0.29347826086956524,0.8,-0.09347826086956523,92,0.15699999999999997,0.6330275229357798,0.7065217391304348,0.6697746310331073,0.39623188405797105,69
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.005 (grow cal),shuffled,0.7733346629437575,0.7391304347826086,0.2608695652173913,0.8,-0.0608695652173914,92,0.172,0.6055045871559633,0.7391304347826086,0.672317510969286,0.5693939393939393,66
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.01,shuffled,0.7733346629437575,0.7065217391304348,0.29347826086956524,0.8,-0.09347826086956523,92,0.11399999999999993,0.6330275229357798,0.7065217391304348,0.6697746310331073,0.4121739130434783,69
0,0,"0,1,4",SAFE-MLP,0.2,ACI g=0.01 (grow cal),shuffled,0.7733346629437575,0.75,0.25,0.8,-0.050000000000000044,92,0.15399999999999997,0.5871559633027523,0.75,0.6685779816513762,0.5703125,64
